date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:56:11	56557/56557	------	200	untouched ('OK')	text/html	date:Wed,%2031%20May%202023%2014:17:36%20GMT	http://plainswipe.local/hello-world/	plainswipe.local/hello-world/index.html	(from http://plainswipe.local/)
21:56:11	59703/59703	------	200	untouched ('OK')	text/html	date:Wed,%2031%20May%202023%2014:19:06%20GMT	http://plainswipe.local/author/rohitkumar/	plainswipe.local/author/rohitkumar/index.html	(from http://plainswipe.local/)
21:56:11	57058/57058	------	200	untouched ('OK')	text/html	date:Wed,%2031%20May%202023%2014:17:42%20GMT	http://plainswipe.local/what-is-the-progressive-web-app-pwa-and-how-it-works/	plainswipe.local/what-is-the-progressive-web-app-pwa-and-how-it-works/index.html	(from http://plainswipe.local/)
21:56:11	71464/71464	------	200	untouched ('')	image/jpeg	etag:%22647345de-11728%22	http://plainswipe.local/wp-content/uploads/2020/01/neve-web-design-bg-15.jpg	plainswipe.local/wp-content/uploads/2020/01/neve-web-design-bg-15.jpg	(from http://plainswipe.local/)
21:56:11	57031/57031	------	200	untouched ('OK')	text/html	date:Wed,%2031%20May%202023%2014:17:42%20GMT	http://plainswipe.local/knowing-your-user-the-importance-of-user-research/	plainswipe.local/knowing-your-user-the-importance-of-user-research/index.html	(from http://plainswipe.local/)
21:56:11	57306/57306	------	200	untouched ('')	image/jpeg	etag:%22647345dd-dfda%22	http://plainswipe.local/wp-content/uploads/2020/01/neve-web-design-bg-14.jpg	plainswipe.local/wp-content/uploads/2020/01/neve-web-design-bg-14.jpg	(from http://plainswipe.local/)
21:56:11	56889/56889	------	200	untouched ('OK')	text/html	date:Wed,%2031%20May%202023%2014:17:44%20GMT	http://plainswipe.local/best-calligraphy-fonts-for-logos/	plainswipe.local/best-calligraphy-fonts-for-logos/index.html	(from http://plainswipe.local/)
21:56:11	74215/74215	------	200	untouched ('')	image/jpeg	etag:%22647345dd-121e7%22	http://plainswipe.local/wp-content/uploads/2020/01/neve-web-design-bg-13.jpg	plainswipe.local/wp-content/uploads/2020/01/neve-web-design-bg-13.jpg	(from http://plainswipe.local/)
21:56:11	56897/56897	------	200	untouched ('OK')	text/html	date:Wed,%2031%20May%202023%2014:18:44%20GMT	http://plainswipe.local/a-simple-guide-to-design-thinking/	plainswipe.local/a-simple-guide-to-design-thinking/index.html	(from http://plainswipe.local/)
21:56:11	66990/66990	------	200	untouched ('')	image/jpeg	etag:%22647345dd-105ae%22	http://plainswipe.local/wp-content/uploads/2020/01/neve-web-design-bg-09.jpg	plainswipe.local/wp-content/uploads/2020/01/neve-web-design-bg-09.jpg	(from http://plainswipe.local/)
21:56:11	56821/56821	------	200	untouched ('OK')	text/html	date:Wed,%2031%20May%202023%2014:17:47%20GMT	http://plainswipe.local/web-design-trends-for-2022/	plainswipe.local/web-design-trends-for-2022/index.html	(from http://plainswipe.local/)
21:56:11	65558/65558	------	200	untouched ('')	image/jpeg	etag:%22647345dd-10016%22	http://plainswipe.local/wp-content/uploads/2020/01/neve-web-design-bg-10.jpg	plainswipe.local/wp-content/uploads/2020/01/neve-web-design-bg-10.jpg	(from http://plainswipe.local/)
21:56:11	56810/56810	------	200	untouched ('OK')	text/html	date:Wed,%2031%20May%202023%2014:17:49%20GMT	http://plainswipe.local/hello-world-2/	plainswipe.local/hello-world-2/index.html	(from http://plainswipe.local/)
21:56:11	62753/62753	------	200	untouched ('')	image/jpeg	etag:%22647345dd-f521%22	http://plainswipe.local/wp-content/uploads/2020/01/neve-web-design-bg-12.jpg	plainswipe.local/wp-content/uploads/2020/01/neve-web-design-bg-12.jpg	(from http://plainswipe.local/)
21:56:11	7194/7194	------	200	untouched ('OK')	application/x-javascript	etag:W/%2264722c70-1c1a%22	http://plainswipe.local/wp-content/themes/neve/assets/js/build/modern/frontend.js?ver=3.5.8	plainswipe.local/wp-content/themes/neve/assets/js/build/modern/frontenda3dd.js	(from http://plainswipe.local/)
21:56:11	12645/12645	------	200	untouched ('')	application/json	date:Wed,%2031%20May%202023%2014:17:52%20GMT	http://plainswipe.local/wp-json/wp/v2/pages/69	plainswipe.local/wp-json/wp/v2/pages/69.json	(from http://plainswipe.local/15c42-web-agency-gb-portfolio/)
21:56:11	0/0	------	301	error ('Moved%20Permanently')	text/html	date:Wed,%2031%20May%202023%2014:17:55%20GMT	http://plainswipe.local/?p=69	plainswipe.local/indexe2dc.html	(from http://plainswipe.local/15c42-web-agency-gb-portfolio/)
21:56:11	2474/2474	------	200	untouched ('')	application/json	date:Wed,%2031%20May%202023%2014:19:00%20GMT	http://plainswipe.local/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fplainswipe.local%2F15c42-web-agency-gb-portfolio%2F	plainswipe.local/wp-json/oembed/1.0/embed4440.json	(from http://plainswipe.local/15c42-web-agency-gb-portfolio/)
21:56:11	2540/2540	------	200	untouched ('')	text/xml	date:Wed,%2031%20May%202023%2014:17:54%20GMT	http://plainswipe.local/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fplainswipe.local%2F15c42-web-agency-gb-portfolio%2F&format=xml	plainswipe.local/wp-json/oembed/1.0/embedd481	(from http://plainswipe.local/15c42-web-agency-gb-portfolio/)
21:56:11	128498/128498	------	200	untouched ('')	image/png	etag:%2264737b7b-1f5f2%22	http://plainswipe.local/wp-content/uploads/2023/05/kblocks_prebuilt_40_support_1-min-1024x730-1.png	plainswipe.local/wp-content/uploads/2023/05/kblocks_prebuilt_40_support_1-min-1024x730-1.png	(from http://plainswipe.local/15c42-web-agency-gb-portfolio/)
21:56:11	560559/560559	------	200	untouched ('')	image/png	etag:%2264737bee-88daf%22	http://plainswipe.local/wp-content/uploads/2023/05/TrainingMarketplace.png	plainswipe.local/wp-content/uploads/2023/05/TrainingMarketplace.png	(from http://plainswipe.local/15c42-web-agency-gb-portfolio/)
21:56:11	29480/29480	------	200	untouched ('')	image/jpeg	etag:%2264737c62-7328%22	http://plainswipe.local/wp-content/uploads/2023/05/optometrist-eye-specialist-prescription-pad-template-in-ms-word.jpeg	plainswipe.local/wp-content/uploads/2023/05/optometrist-eye-specialist-prescription-pad-template-in-ms-word.jpg	(from http://plainswipe.local/15c42-web-agency-gb-portfolio/)
21:56:11	159834/159834	------	200	untouched ('')	image/png	etag:%2264737d15-2705a%22	http://plainswipe.local/wp-content/uploads/2023/05/SSImageSearch-1024x463.png	plainswipe.local/wp-content/uploads/2023/05/SSImageSearch-1024x463.png	(from http://plainswipe.local/15c42-web-agency-gb-portfolio/)
21:56:11	118856/118856	------	200	untouched ('')	image/png	etag:%2264745703-1d048%22	http://plainswipe.local/wp-content/uploads/2023/05/image-1024x853.png	plainswipe.local/wp-content/uploads/2023/05/image-1024x853.png	(from http://plainswipe.local/15c42-web-agency-gb-portfolio/)
21:56:11	76528/76528	------	200	untouched ('OK')	text/html	date:Wed,%2031%20May%202023%2014:19:19%20GMT	http://plainswipe.local/meetingmagnet/	plainswipe.local/meetingmagnet/index.html	(from http://plainswipe.local/15c42-web-agency-gb-portfolio/)
21:56:11	53137/53137	------	200	untouched ('')	image/jpeg	etag:%22647345de-cf91%22	http://plainswipe.local/wp-content/uploads/2020/12/neve-web-design-studio-03.1.jpg	plainswipe.local/wp-content/uploads/2020/12/neve-web-design-studio-03.1.jpg	(from http://plainswipe.local/15c42-web-agency-gb-portfolio/)
21:56:11	12721/12721	------	200	untouched ('')	application/json	date:Wed,%2031%20May%202023%2014:18:11%20GMT	http://plainswipe.local/wp-json/wp/v2/pages/75	plainswipe.local/wp-json/wp/v2/pages/75.json	(from http://plainswipe.local/15c42-web-agency-gb-contact-us/)
21:56:11	0/0	------	301	error ('Moved%20Permanently')	text/html	date:Wed,%2031%20May%202023%2014:18:16%20GMT	http://plainswipe.local/?p=75	plainswipe.local/indexe839.html	(from http://plainswipe.local/15c42-web-agency-gb-contact-us/)
21:56:11	2482/2482	------	200	untouched ('')	application/json	date:Wed,%2031%20May%202023%2014:19:04%20GMT	http://plainswipe.local/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fplainswipe.local%2F15c42-web-agency-gb-contact-us%2F	plainswipe.local/wp-json/oembed/1.0/embed32e7.json	(from http://plainswipe.local/15c42-web-agency-gb-contact-us/)
21:56:11	2548/2548	------	200	untouched ('')	text/xml	date:Wed,%2031%20May%202023%2014:18:17%20GMT	http://plainswipe.local/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fplainswipe.local%2F15c42-web-agency-gb-contact-us%2F&format=xml	plainswipe.local/wp-json/oembed/1.0/embed7f6b	(from http://plainswipe.local/15c42-web-agency-gb-contact-us/)
21:56:11	1694/1694	------	200	untouched ('')	image/png	etag:%22647345df-69e%22	http://plainswipe.local/wp-content/uploads/2021/06/phone-sm.png	plainswipe.local/wp-content/uploads/2021/06/phone-sm.png	(from http://plainswipe.local/15c42-web-agency-gb-contact-us/)
21:56:11	1055/1055	------	200	untouched ('')	image/png	etag:%22647345df-41f%22	http://plainswipe.local/wp-content/uploads/2021/06/email-sm.png	plainswipe.local/wp-content/uploads/2021/06/email-sm.png	(from http://plainswipe.local/15c42-web-agency-gb-contact-us/)
21:56:11	1761/1761	------	200	untouched ('')	image/png	etag:%22647345df-6e1%22	http://plainswipe.local/wp-content/uploads/2021/06/location-sm.png	plainswipe.local/wp-content/uploads/2021/06/location-sm.png	(from http://plainswipe.local/15c42-web-agency-gb-contact-us/)
21:56:11	42/42	------	405	error ('Method%20Not%20Allowed')	text/plain	date:Wed,%2031%20May%202023%2014:18:22%20GMT	http://plainswipe.local/xmlrpc.php	plainswipe.local/xmlrpc.php	(from http://plainswipe.local/hello-world/)
21:56:11	1620/1620	------	200	untouched ('')	application/rss+xml	etag:%22bbf1ad9de4b73dd043452e26865bd200%22	http://plainswipe.local/hello-world/feed/	plainswipe.local/hello-world/feed/index.html	(from http://plainswipe.local/hello-world/)
21:56:11	2100/2100	------	200	untouched ('')	application/json	date:Wed,%2031%20May%202023%2014:18:23%20GMT	http://plainswipe.local/wp-json/wp/v2/posts/1	plainswipe.local/wp-json/wp/v2/posts/1.json	(from http://plainswipe.local/hello-world/)
21:56:11	0/0	------	301	error ('Moved%20Permanently')	text/html	date:Wed,%2031%20May%202023%2014:18:26%20GMT	http://plainswipe.local/?p=1	plainswipe.local/indexcff1.html	(from http://plainswipe.local/hello-world/)
21:56:11	2450/2450	------	200	untouched ('')	application/json	date:Wed,%2031%20May%202023%2014:18:25%20GMT	http://plainswipe.local/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fplainswipe.local%2Fhello-world%2F	plainswipe.local/wp-json/oembed/1.0/embed65bc.json	(from http://plainswipe.local/hello-world/)
21:56:11	2516/2516	------	200	untouched ('')	text/xml	date:Wed,%2031%20May%202023%2014:18:27%20GMT	http://plainswipe.local/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fplainswipe.local%2Fhello-world%2F&format=xml	plainswipe.local/wp-json/oembed/1.0/embedfb0e	(from http://plainswipe.local/hello-world/)
21:56:11	56602/56602	------	200	untouched ('OK')	text/html	date:Wed,%2031%20May%202023%2014:18:29%20GMT	http://plainswipe.local/hello-world/?replytocom=1	plainswipe.local/hello-world/index6809.html	(from http://plainswipe.local/hello-world/)
21:56:11	2981/2981	------	200	untouched ('OK')	application/x-javascript	etag:W/%22625095f6-ba5%22	http://plainswipe.local/wp-includes/js/comment-reply.min.js?ver=6.2.2	plainswipe.local/wp-includes/js/comment-reply.min3781.js	(from http://plainswipe.local/hello-world/)
21:56:11	22702/22702	------	200	untouched ('')	application/rss+xml	etag:%22bbf1ad9de4b73dd043452e26865bd200%22	http://plainswipe.local/author/rohitkumar/feed/	plainswipe.local/author/rohitkumar/feed/index.html	(from http://plainswipe.local/author/rohitkumar/)
21:56:11	603/603	------	200	untouched ('')	application/json	date:Wed,%2031%20May%202023%2015:17:44%20GMT	http://plainswipe.local/wp-json/wp/v2/users/1	plainswipe.local/wp-json/wp/v2/users/1.json	(from http://plainswipe.local/author/rohitkumar/)
21:56:11	856/856	------	200	untouched ('')	application/rss+xml	etag:%22bbf1ad9de4b73dd043452e26865bd200%22	http://plainswipe.local/what-is-the-progressive-web-app-pwa-and-how-it-works/feed/	plainswipe.local/what-is-the-progressive-web-app-pwa-and-how-it-works/feed/index.html	(from http://plainswipe.local/what-is-the-progressive-web-app-pwa-and-how-it-works/)
21:56:11	5032/5032	------	200	untouched ('')	application/json	date:Wed,%2031%20May%202023%2014:18:30%20GMT	http://plainswipe.local/wp-json/wp/v2/posts/353	plainswipe.local/wp-json/wp/v2/posts/353.json	(from http://plainswipe.local/what-is-the-progressive-web-app-pwa-and-how-it-works/)
21:56:11	0/0	------	301	error ('Moved%20Permanently')	text/html	date:Wed,%2031%20May%202023%2015:17:45%20GMT	http://plainswipe.local/?p=353	plainswipe.local/indexbc6e.html	(from http://plainswipe.local/what-is-the-progressive-web-app-pwa-and-how-it-works/)
21:56:11	2808/2808	------	200	untouched ('')	application/json	date:Wed,%2031%20May%202023%2014:18:32%20GMT	http://plainswipe.local/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fplainswipe.local%2Fwhat-is-the-progressive-web-app-pwa-and-how-it-works%2F	plainswipe.local/wp-json/oembed/1.0/embedb7ec.json	(from http://plainswipe.local/what-is-the-progressive-web-app-pwa-and-how-it-works/)
21:56:11	2912/2912	------	200	untouched ('')	text/xml	date:Wed,%2031%20May%202023%2014:18:34%20GMT	http://plainswipe.local/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fplainswipe.local%2Fwhat-is-the-progressive-web-app-pwa-and-how-it-works%2F&format=xml	plainswipe.local/wp-json/oembed/1.0/embedc3e2	(from http://plainswipe.local/what-is-the-progressive-web-app-pwa-and-how-it-works/)
21:56:11	846/846	------	200	untouched ('')	application/rss+xml	etag:%22bbf1ad9de4b73dd043452e26865bd200%22	http://plainswipe.local/knowing-your-user-the-importance-of-user-research/feed/	plainswipe.local/knowing-your-user-the-importance-of-user-research/feed/index.html	(from http://plainswipe.local/knowing-your-user-the-importance-of-user-research/)
21:56:11	5015/5015	------	200	untouched ('')	application/json	date:Wed,%2031%20May%202023%2014:18:35%20GMT	http://plainswipe.local/wp-json/wp/v2/posts/352	plainswipe.local/wp-json/wp/v2/posts/352.json	(from http://plainswipe.local/knowing-your-user-the-importance-of-user-research/)
21:56:11	0/0	------	301	error ('Moved%20Permanently')	text/html	date:Wed,%2031%20May%202023%2014:19:08%20GMT	http://plainswipe.local/?p=352	plainswipe.local/index8fec.html	(from http://plainswipe.local/knowing-your-user-the-importance-of-user-research/)
21:56:11	2790/2790	------	200	untouched ('')	application/json	date:Wed,%2031%20May%202023%2014:19:09%20GMT	http://plainswipe.local/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fplainswipe.local%2Fknowing-your-user-the-importance-of-user-research%2F	plainswipe.local/wp-json/oembed/1.0/embede7da.json	(from http://plainswipe.local/knowing-your-user-the-importance-of-user-research/)
21:56:11	2894/2894	------	200	untouched ('')	text/xml	date:Wed,%2031%20May%202023%2014:18:38%20GMT	http://plainswipe.local/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fplainswipe.local%2Fknowing-your-user-the-importance-of-user-research%2F&format=xml	plainswipe.local/wp-json/oembed/1.0/embeda27d	(from http://plainswipe.local/knowing-your-user-the-importance-of-user-research/)
21:56:11	793/793	------	200	untouched ('')	application/rss+xml	etag:%22bbf1ad9de4b73dd043452e26865bd200%22	http://plainswipe.local/best-calligraphy-fonts-for-logos/feed/	plainswipe.local/best-calligraphy-fonts-for-logos/feed/index.html	(from http://plainswipe.local/best-calligraphy-fonts-for-logos/)
21:56:11	4926/4926	------	200	untouched ('')	application/json	date:Wed,%2031%20May%202023%2014:18:40%20GMT	http://plainswipe.local/wp-json/wp/v2/posts/350	plainswipe.local/wp-json/wp/v2/posts/350.json	(from http://plainswipe.local/best-calligraphy-fonts-for-logos/)
21:56:11	0/0	------	301	error ('Moved%20Permanently')	text/html	date:Wed,%2031%20May%202023%2014:18:43%20GMT	http://plainswipe.local/?p=350	plainswipe.local/index8fbb.html	(from http://plainswipe.local/best-calligraphy-fonts-for-logos/)
21:56:11	2699/2699	------	200	untouched ('')	application/json	date:Wed,%2031%20May%202023%2014:19:10%20GMT	http://plainswipe.local/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fplainswipe.local%2Fbest-calligraphy-fonts-for-logos%2F	plainswipe.local/wp-json/oembed/1.0/embed2569.json	(from http://plainswipe.local/best-calligraphy-fonts-for-logos/)
21:56:11	2803/2803	------	200	untouched ('')	text/xml	date:Wed,%2031%20May%202023%2014:18:42%20GMT	http://plainswipe.local/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fplainswipe.local%2Fbest-calligraphy-fonts-for-logos%2F&format=xml	plainswipe.local/wp-json/oembed/1.0/embedba8a	(from http://plainswipe.local/best-calligraphy-fonts-for-logos/)
21:56:11	796/796	------	200	untouched ('')	application/rss+xml	etag:%22bbf1ad9de4b73dd043452e26865bd200%22	http://plainswipe.local/a-simple-guide-to-design-thinking/feed/	plainswipe.local/a-simple-guide-to-design-thinking/feed/index.html	(from http://plainswipe.local/a-simple-guide-to-design-thinking/)
21:56:11	4930/4930	------	200	untouched ('')	application/json	date:Wed,%2031%20May%202023%2014:19:20%20GMT	http://plainswipe.local/wp-json/wp/v2/posts/312	plainswipe.local/wp-json/wp/v2/posts/312.json	(from http://plainswipe.local/a-simple-guide-to-design-thinking/)
21:56:11	0/0	------	301	error ('Moved%20Permanently')	text/html	date:Wed,%2031%20May%202023%2014:19:13%20GMT	http://plainswipe.local/?p=312	plainswipe.local/index8844.html	(from http://plainswipe.local/a-simple-guide-to-design-thinking/)
21:56:11	2704/2704	------	200	untouched ('')	application/json	date:Wed,%2031%20May%202023%2014:19:12%20GMT	http://plainswipe.local/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fplainswipe.local%2Fa-simple-guide-to-design-thinking%2F	plainswipe.local/wp-json/oembed/1.0/embed57e3.json	(from http://plainswipe.local/a-simple-guide-to-design-thinking/)
21:56:11	2808/2808	------	200	untouched ('')	text/xml	date:Wed,%2031%20May%202023%2014:19:14%20GMT	http://plainswipe.local/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fplainswipe.local%2Fa-simple-guide-to-design-thinking%2F&format=xml	plainswipe.local/wp-json/oembed/1.0/embed0ee7	(from http://plainswipe.local/a-simple-guide-to-design-thinking/)
21:56:11	775/775	------	200	untouched ('')	application/rss+xml	etag:%22bbf1ad9de4b73dd043452e26865bd200%22	http://plainswipe.local/web-design-trends-for-2022/feed/	plainswipe.local/web-design-trends-for-2022/feed/index.html	(from http://plainswipe.local/web-design-trends-for-2022/)
21:56:11	4895/4895	------	200	untouched ('')	application/json	date:Wed,%2031%20May%202023%2014:19:15%20GMT	http://plainswipe.local/wp-json/wp/v2/posts/311	plainswipe.local/wp-json/wp/v2/posts/311.json	(from http://plainswipe.local/web-design-trends-for-2022/)
21:56:11	0/0	------	301	error ('Moved%20Permanently')	text/html	date:Wed,%2031%20May%202023%2014:19:15%20GMT	http://plainswipe.local/?p=311	plainswipe.local/index2e31.html	(from http://plainswipe.local/web-design-trends-for-2022/)
21:56:11	2669/2669	------	200	untouched ('')	application/json	date:Wed,%2031%20May%202023%2014:18:50%20GMT	http://plainswipe.local/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fplainswipe.local%2Fweb-design-trends-for-2022%2F	plainswipe.local/wp-json/oembed/1.0/embedb5b6.json	(from http://plainswipe.local/web-design-trends-for-2022/)
21:56:11	2773/2773	------	200	untouched ('')	text/xml	date:Wed,%2031%20May%202023%2014:18:53%20GMT	http://plainswipe.local/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fplainswipe.local%2Fweb-design-trends-for-2022%2F&format=xml	plainswipe.local/wp-json/oembed/1.0/embed8926	(from http://plainswipe.local/web-design-trends-for-2022/)
21:56:11	767/767	------	200	untouched ('')	application/rss+xml	etag:%22bbf1ad9de4b73dd043452e26865bd200%22	http://plainswipe.local/hello-world-2/feed/	plainswipe.local/hello-world-2/feed/index.html	(from http://plainswipe.local/hello-world-2/)
21:56:11	4891/4891	------	200	untouched ('')	application/json	date:Wed,%2031%20May%202023%2014:18:57%20GMT	http://plainswipe.local/wp-json/wp/v2/posts/306	plainswipe.local/wp-json/wp/v2/posts/306.json	(from http://plainswipe.local/hello-world-2/)
21:56:11	0/0	------	301	error ('Moved%20Permanently')	text/html	date:Wed,%2031%20May%202023%2014:18:59%20GMT	http://plainswipe.local/?p=306	plainswipe.local/indexf167.html	(from http://plainswipe.local/hello-world-2/)
21:56:11	2697/2697	------	200	untouched ('')	application/json	date:Wed,%2031%20May%202023%2014:19:17%20GMT	http://plainswipe.local/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fplainswipe.local%2Fhello-world-2%2F	plainswipe.local/wp-json/oembed/1.0/embed4f16.json	(from http://plainswipe.local/hello-world-2/)
21:56:11	2801/2801	------	200	untouched ('')	text/xml	date:Wed,%2031%20May%202023%2014:18:59%20GMT	http://plainswipe.local/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fplainswipe.local%2Fhello-world-2%2F&format=xml	plainswipe.local/wp-json/oembed/1.0/embedb4cb	(from http://plainswipe.local/hello-world-2/)
21:56:11	48410/48410	------	404	error ('Not%20Found')	text/html	date:Wed,%2031%20May%202023%2014:19:18%20GMT	http://plainswipe.local/POST	plainswipe.local/POST.html	(from http://plainswipe.local/wp-content/themes/neve/assets/js/build/modern/frontend.js?ver=3.5.8)
21:56:11	15425/15425	------	200	untouched ('OK')	text/css	etag:W/%22647345d9-3c41%22	http://plainswipe.local/wp-content/plugins/otter-blocks/build/blocks/advanced-columns/style.css?ver=e11eb731902c9f068861	plainswipe.local/wp-content/plugins/otter-blocks/build/blocks/advanced-columns/style702d.css	(from http://plainswipe.local/meetingmagnet/)
21:56:11	24514/24514	------	200	untouched ('')	application/json	date:Wed,%2031%20May%202023%2014:19:22%20GMT	http://plainswipe.local/wp-json/wp/v2/pages/433	plainswipe.local/wp-json/wp/v2/pages/433.json	(from http://plainswipe.local/meetingmagnet/)
21:56:11	0/0	------	301	error ('Moved%20Permanently')	text/html	date:Wed,%2031%20May%202023%2014:19:24%20GMT	http://plainswipe.local/?p=433	plainswipe.local/index1557.html	(from http://plainswipe.local/meetingmagnet/)
21:56:11	2457/2457	------	200	untouched ('')	application/json	date:Wed,%2031%20May%202023%2014:19:23%20GMT	http://plainswipe.local/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fplainswipe.local%2Fmeetingmagnet%2F	plainswipe.local/wp-json/oembed/1.0/embed6109.json	(from http://plainswipe.local/meetingmagnet/)
21:56:11	2523/2523	------	200	untouched ('')	text/xml	date:Wed,%2031%20May%202023%2014:19:24%20GMT	http://plainswipe.local/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fplainswipe.local%2Fmeetingmagnet%2F&format=xml	plainswipe.local/wp-json/oembed/1.0/embed8da8	(from http://plainswipe.local/meetingmagnet/)
21:56:11	81833/81833	------	200	untouched ('')	image/jpeg	etag:%2264745894-13fa9%22	http://plainswipe.local/wp-content/uploads/2023/05/MM-720WebShareName-mov-image.jpg	plainswipe.local/wp-content/uploads/2023/05/MM-720WebShareName-mov-image.jpg	(from http://plainswipe.local/meetingmagnet/)
21:56:11	48410/48410	------	404	error ('Not%20Found')	text/html	date:Wed,%2031%20May%202023%2016:25:54%20GMT	http://plainswipe.local/wp-content/uploads/2023/05/MM-720WebShareName.mov	plainswipe.local/wp-content/uploads/2023/05/MM-720WebShareName.html	(from http://plainswipe.local/meetingmagnet/)
